user_id,price,items_count,recommend
Deaththunderwolfx,3.99,14.0,1.0
novace,29.99,88.0,1.0
plz2halp,5.99,145.0,0.0
improm8,4.99,93.0,1.0
76561198065026562,0.99,57.0,1.0
DipShiet,1.99,549.0,1.0
76561198032706277,15.99,57.0,1.0
NobleLegend,2.99,319.0,1.0
76561198016592205,29.99,38.0,1.0
76561198068813992,9.99,76.0,1.0
ustupit,4.99,39.0,1.0
Ravesman,2.99,486.0,1.0
xXnocommentXx,0.99,0.0,1.0
kong6456,0.99,58.0,1.0
NocturnalPotato,4.99,173.0,1.0
gogetfuckedcunt,1.99,0.0,0.0
76561198081440127,14.99,0.0,1.0
nogginess,12.99,75.0,1.0
76561198068457393,19.99,34.0,1.0
76561198074722204,4.99,98.0,1.0
76561197988467116,1.99,21.0,1.0
2910463,3.99,0.0,0.0
76561198056410587,4.99,0.0,1.0
76561198086253170,14.99,8.0,1.0
76561198045420600,4.99,69.0,1.0
76561198012189830,19.99,0.0,1.0
alphalegion,39.99,0.0,1.0
76561197993524398,1.99,30.0,1.0
76561198033698382,9.99,174.0,1.0
Shad3Gam3r,1.99,52.0,1.0
NoobPromedio,39.99,19.0,1.0
76561198039183543,19.99,14.0,1.0
weherphere,2.99,61.0,1.0
76561198031486094,19.99,74.0,1.0
chaffbags,4.99,72.0,0.0
76561198065160268,5.99,59.0,1.0
76561198088807138,0.99,109.0,1.0
76561198077727561,1.99,11.0,0.0
76561197971598396,6.99,23.0,1.0
nl_noone,0.99,11.0,1.0
aszuria,1.99,46.0,1.0
76561198074430595,4.99,27.0,1.0
76561198055804232,2.99,61.0,1.0
76561198092494600,9.99,18.0,1.0
hilomynameismilo,2.99,32.0,1.0
Nopeism,0.99,12.0,1.0
76561198045670947,4.99,29.0,1.0
76561197999351396,4.99,75.0,0.0
Nordo,4.99,0.0,1.0
76561198216710301,2.99,6.0,1.0
76561198050822800,6.99,162.0,1.0
76561198072151315,3.99,26.0,1.0
76561198058536640,12.99,77.0,1.0
76561198043305211,7.99,162.0,1.0
coonfag,3.99,283.0,1.0
obcs,3.99,726.0,1.0
SenorcThePie,2.99,196.0,1.0
76561198066675436,2.99,0.0,1.0
76561198061905521,0.99,36.0,1.0
76561198024744929,1.99,121.0,1.0
GilfSlayer,4.99,27.0,1.0
101676057,4.99,29.0,0.0
76561198059977575,3.99,191.0,1.0
76561198021354387,3.99,73.0,1.0
76561198064380004,19.99,157.0,1.0
soggzillanator,7.99,171.0,1.0
76561198053918682,4.99,93.0,1.0
Iskaroth,7.99,366.0,0.0
TyRant_Ops,0.99,45.0,1.0
76561198071480873,1.99,26.0,0.0
pleaseendmyfuckingsufferingcyka,0.99,231.0,1.0
eyeharp,1.99,85.0,1.0
notamericano,1.99,157.0,1.0
opezar,5.99,87.0,1.0
76561198090457112,9.99,62.0,0.0
FadeDex,14.99,53.0,1.0
76561198079890309,11.99,214.0,1.0
76561198049951543,7.99,131.0,1.0
76561198074605036,9.99,44.0,1.0
76561198012852825,24.99,141.0,1.0
n0vacan3,14.99,95.0,1.0
76561198027345977,9.99,129.0,1.0
novacored,29.99,120.0,1.0
76561198070559938,9.99,19.0,1.0
nova_prime,9.99,24.0,1.0
novokainNZ,0.99,124.0,1.0
76561198146967817,39.99,41.0,1.0
fivewordsinfuckingneon,9.99,65.0,1.0
76561198071739067,19.99,87.0,0.0
DaFrikkerMan,1.99,3.0,1.0
76561198002724127,1.99,60.0,1.0
gefiltefishegg,4.99,57.0,1.0
gefiltefishegg,1.99,57.0,1.0
76561198081891488,0.99,98.0,0.0
76561198029310996,6.99,146.0,1.0
manaff,3.99,112.0,1.0
TheWildKermit,5.49,0.0,1.0
76561198003736211,3.99,24.0,1.0
nugyflex,9.99,129.0,1.0
nuke1st,2.99,188.0,1.0
76561198025210935,18.99,49.0,1.0
nukem2000,11.99,509.0,1.0
76561198070735789,1.99,67.0,1.0
76561198008565345,19.99,127.0,0.0
TheMiffedOne,2.99,313.0,1.0
76561198063005716,2.99,40.0,1.0
gourmetdeadthings,19.99,118.0,0.0
76561198096211787,79.99,21.0,1.0
freshcake,2.99,245.0,1.0
76561198040636904,4.99,102.0,1.0
nuwandam8,4.99,74.0,1.0
76561198050404561,5.99,6.0,1.0
Goofen,4.99,85.0,1.0
76561198061684187,0.99,34.0,1.0
76561198107001574,9.99,21.0,1.0
679gog,24.99,54.0,1.0
76561198104438335,29.99,15.0,1.0
76561198065416066,4.99,33.0,1.0
MajesticRain,1.99,127.0,1.0
nydac98,9.99,96.0,1.0
76561198059333626,6.99,14.0,1.0
76561198056913989,9.99,176.0,1.0
Osiris5622,3.99,95.0,1.0
waytogoidiot,3.99,117.0,1.0
76561198074860147,7.99,89.0,0.0
ocriativo,1.99,61.0,1.0
iamhungryfeedme,4.99,128.0,0.0
76561198090713504,5.99,0.0,1.0
76561198034794083,14.99,56.0,0.0
oakex,19.99,176.0,1.0
76561198067751819,4.99,55.0,1.0
greedking,4.99,12.0,1.0
Asunabubba,0.99,190.0,1.0
ggfdhd,8.99,35.0,0.0
76561198047359151,9.99,84.0,1.0
spamnz,4.99,68.0,1.0
76561198010123089,6.99,238.0,0.0
spamnz,2.99,68.0,0.0
76561198010123089,19.99,238.0,1.0
76561198074557309,9.99,30.0,1.0
76561198103387994,9.99,30.0,1.0
76561198085457850,14.99,91.0,1.0
76561198095265398,19.99,65.0,1.0
76561198072912995,19.99,127.0,1.0
Obvious_Failure,2.99,124.0,1.0
AquaticBreeze,5.99,269.0,1.0
76561198047628653,4.99,51.0,0.0
ThouShaltCountethToThree,39.99,0.0,1.0
76561198040927561,5.99,188.0,1.0
zeldafan57,2.99,81.0,1.0
76561198027240315,7.99,46.0,1.0
jtwh,4.99,83.0,1.0
Cartrz,4.99,81.0,1.0
76561198039283395,14.99,108.0,1.0
76561198072331143,6.99,49.0,1.0
Flatzone2,11.99,19.0,1.0
YvesYvesYves,19.99,53.0,1.0
jcottle,9.99,490.0,1.0
76561198078825177,7.99,0.0,1.0
76561198079329399,4.99,133.0,1.0
bingobrongo,3.99,280.0,1.0
spirt_swat,4.99,0.0,1.0
overlordofgaming,0.99,282.0,1.0
76561198056288746,5.99,0.0,1.0
fruity_ninja,9.99,48.0,1.0
linkocarinatime,3.99,104.0,1.0
76561198085316041,4.99,78.0,1.0
HiMyNamesZed,0.99,54.0,1.0
qtdraws,7.99,47.0,1.0
getsarged,1.99,0.0,1.0
aozytrolling,4.99,64.0,0.0
76561198080947173,3.99,111.0,1.0
76561198080450686,9.99,30.0,1.0
76561198088401537,6.99,16.0,1.0
OhMoosey,3.99,23.0,1.0
76561198045564325,2.99,15.0,1.0
76561198083008209,2.99,0.0,1.0
Pooptimemachine,0.99,61.0,1.0
76561198086784892,0.99,14.0,1.0
76561198106154413,1.99,141.0,1.0
bumcraft123,17.99,38.0,1.0
twan-newn,11.15,27.0,1.0
1233451231252123,1.99,77.0,1.0
OkeeYokee,9.99,90.0,1.0
76561198068177281,2.99,68.0,0.0
pusycrshr,2.99,264.0,1.0
76561198055524995,9.99,264.0,1.0
Grozie,3.99,0.0,1.0
76561198123830073,14.99,0.0,1.0
76561198071050982,19.99,79.0,1.0
76561198031838821,6.99,0.0,1.0
greenday990310,4.99,117.0,1.0
76561198095402112,9.99,40.0,0.0
oldboss,19.99,125.0,1.0
punchingchicks,14.99,19.0,1.0
76561198048275331,6.99,0.0,1.0
76561198057988265,9.99,69.0,1.0
76561198042385933,5.99,64.0,1.0
76561198157374866,49.99,27.0,1.0
ILOVEWEINERS,9.99,144.0,1.0
randomaddressfornow,4.99,0.0,1.0
76561198005999162,1.99,162.0,1.0
Omega9001,2.99,172.0,1.0
76561198094503744,24.99,53.0,1.0
gamerbegamin,4.99,76.0,1.0
omegavondoom,5.99,223.0,1.0
76561198069070596,39.99,0.0,1.0
76561198084047806,9.99,27.0,1.0
76561198090573056,4.99,62.0,1.0
76561198005920451,2.99,0.0,1.0
76561197998356183,39.99,253.0,1.0
76561198088929935,3.99,6.0,1.0
76561198023224187,1.99,7.0,1.0
Omgicfan9,4.99,93.0,1.0
OmGwTfLoLrOfLmFaO,3.99,225.0,1.0
76561198086699150,29.99,45.0,1.0
Ominous_Noise,3.99,166.0,1.0
76561198004741574,12.99,0.0,0.0
ommeeh,19.99,0.0,0.0
76561197972797551,7.99,116.0,1.0
76561198081926985,11.99,66.0,0.0
omnigriffes,9.99,205.0,1.0
omnixbro,24.99,551.0,1.0
liverpool__61,74.99,36.0,0.0
76561198038983816,4.99,63.0,1.0
One-EyedKing,9.99,48.0,1.0
76561198098284386,29.99,13.0,1.0
onebyone111,1.99,0.0,1.0
76561198100769796,29.99,35.0,1.0
76561198062180901,2.99,47.0,1.0
Onge59,9.99,85.0,1.0
76561198054200662,4.99,34.0,1.0
76561198255656942,24.99,93.0,1.0
76561198055688142,9.99,30.0,1.0
76561198054796819,4.99,392.0,1.0
76561198064813230,9.99,91.0,1.0
ParalysedChook,2.99,177.0,1.0
Onlyme88,9.99,0.0,1.0
OnnixGaming,7.99,37.0,0.0
76561198024001992,9.99,271.0,1.0
76561198081848869,0.99,109.0,1.0
OnyxHavok,4.99,217.0,1.0
76561198047717614,3.99,119.0,0.0
kerserisasickcunt,1.99,256.0,1.0
76561198083731654,1.99,0.0,1.0
ooovegitaooo,11.99,0.0,1.0
rogerrr,29.99,16.0,1.0
76561198054613028,5.99,51.0,1.0
76561198042884383,0.99,32.0,1.0
76561198208354743,4.99,33.0,0.0
76561198059494045,9.99,80.0,1.0
76561198071152724,2.99,33.0,0.0
76561198068420037,0.99,70.0,1.0
76561198086810348,29.99,75.0,1.0
OrackBobama,3.99,126.0,1.0
0rangeZ3r0,3.99,29.0,1.0
76561198041174745,4.99,129.0,1.0
kekles,12.99,97.0,1.0
orangesims,9.99,352.0,1.0
76561198046927090,0.99,28.0,1.0
76561198074489228,2.99,50.0,1.0
orbwalker,5.99,49.0,1.0
76561198033050980,3.99,114.0,1.0
CptKickass,6.99,24.0,1.0
76561198043810766,1.99,10.0,1.0
eamonshort,2.99,400.0,1.0
76561197996010735,10.99,0.0,1.0
76561198064317610,0.99,49.0,1.0
Orifromtheforest,4.99,247.0,1.0
76561198081120147,29.99,71.0,1.0
76561198079293112,0.99,52.0,1.0
isoduo,6.99,193.0,1.0
76561198036742033,4.99,0.0,1.0
iinverno,1.99,368.0,1.0
afrodude23,2.99,62.0,1.0
76561197963706487,14.99,0.0,1.0
76561198060029466,9.99,62.0,1.0
orphoftheabyss,14.99,199.0,1.0
76561198056838505,0.99,11.0,1.0
Orphaned,4.99,92.0,1.0
Orpington,29.99,111.0,1.0
76561197966298550,0.99,286.0,0.0
ComputerTheGamer,1.99,65.0,1.0
76561198067033117,14.99,30.0,1.0
robsonrrs,9.99,154.0,1.0
bigbeno37,49.99,149.0,1.0
0862770364,49.99,23.0,1.0
otaku-hime,1.99,98.0,1.0
76561198093632392,19.99,84.0,1.0
frozout,3.99,60.0,1.0
76561198018564065,1.99,81.0,1.0
Holly1999,4.99,68.0,1.0
76561198045066877,1.99,39.0,1.0
76561198062385314,9.99,139.0,1.0
76561198075582278,3.99,48.0,1.0
76561198102485241,19.99,90.0,1.0
76561198048261122,9.99,86.0,1.0
overlord23,17.99,58.0,1.0
76561197971259035,0.99,17.0,1.0
cbxkapil,2.99,58.0,1.0
owen_sweet,4.99,36.0,1.0
UAMOOSE,7.99,185.0,1.0
Owned7,6.99,50.0,1.0
76561198083814242,13.99,250.0,1.0
76561198086139632,9.99,40.0,1.0
76561198074620435,1.99,63.0,1.0
ImStaticZz,4.99,33.0,1.0
76561198008756970,1.99,145.0,1.0
ozatomic,0.99,347.0,1.0
ozi10,14.99,81.0,1.0
creative_url,2.99,157.0,1.0
76561198026332576,4.99,164.0,1.0
76561198078764700,9.99,57.0,1.0
protatoSTALKER,19.99,275.0,1.0
76561198067069352,4.99,23.0,1.0
76561198065580736,2.99,29.0,0.0
tittyman,4.99,307.0,1.0
76561198045467294,9.99,196.0,0.0
hhiiss,0.99,58.0,1.0
Fox_Hanyou_Mikoto,4.99,70.0,1.0
76561197999240770,2.99,221.0,1.0
76561198062477459,2.99,0.0,1.0
adampaddy,0.99,155.0,1.0
76561198082177323,4.99,151.0,1.0
76561198147002164,3.99,0.0,1.0
76561198064585591,1.99,45.0,1.0
jbvinssr,4.99,80.0,1.0
76561198060146647,2.99,98.0,1.0
avigniate,1.99,29.0,1.0
76561198134824579,2.99,119.0,1.0
SvnK7,9.99,393.0,1.0
zenkipac,14.99,308.0,1.0
damnPacmanbackatitagain,4.99,53.0,1.0
pacman3333333,14.99,44.0,1.0
pacman3333333,9.99,44.0,1.0
pacopromlg,14.99,25.0,1.0
padadula,9.99,0.0,1.0
76561198256306829,4.99,7.0,1.0
76561198065050422,2.99,60.0,1.0
PadukSteam,1.99,320.0,1.0
76561198074311354,5.99,68.0,1.0
76561198062375205,0.99,131.0,1.0
SniperMortal,6.99,53.0,0.0
76561198004901938,5.99,100.0,1.0
76561198067755390,5.99,47.0,0.0
YFuqU,9.99,71.0,0.0
z0mbiehaxor,6.99,202.0,0.0
76561198077829974,1.99,140.0,0.0
76561198066026014,13.99,83.0,1.0
76561198039969558,0.99,63.0,1.0
samsul,9.99,21.0,1.0
Once-ler,14.99,24.0,1.0
76561198061205867,29.99,91.0,1.0
palelord,4.99,531.0,1.0
76561198049713032,0.99,83.0,1.0
Pallid-John,2.99,0.0,1.0
Palony,0.99,67.0,1.0
76561198022004951,24.99,133.0,1.0
76561198042193560,1.99,118.0,1.0
76561198081411302,1.99,0.0,1.0
ReidRoseau,2.99,85.0,1.0
76561198063677145,0.99,27.0,1.0
76561197968339195,9.99,0.0,1.0
pandaaus,3.99,180.0,1.0
MrShyPanda,24.99,19.0,1.0
76561198061051320,3.99,0.0,1.0
76561198061091780,6.99,71.0,1.0
76561198081095667,16.99,115.0,1.0
76561198085653923,0.99,49.0,1.0
Deathbyfall,29.99,197.0,1.0
76561198063220816,2.99,28.0,1.0
PandaCommandaa,3.99,99.0,1.0
Pandaliti,9.99,164.0,1.0
Ronnieandfriendsthatarecool,8.99,28.0,0.0
76561198084750842,6.99,91.0,1.0
76561198062139862,24.99,55.0,1.0
76561198046075289,14.99,220.0,1.0
76561198067265748,10.99,89.0,1.0
Toxic_Crimson_Viper,4.99,4.0,1.0
76561198075924081,3.99,22.0,1.0
panelata,4.99,96.0,1.0
mrfun1003,14.99,124.0,1.0
Lintai,1.99,271.0,1.0
76561197999136636,29.99,91.0,1.0
76561198046143052,0.99,106.0,1.0
76561198024099123,1.99,79.0,1.0
Pants_Optional,5.99,0.0,1.0
76561197999140519,1.99,171.0,1.0
bekabags,3.99,81.0,1.0
76561198058972207,4.99,86.0,0.0
paddy3450,14.99,303.0,1.0
UzamiJericko,14.99,27.0,0.0
76561198054736284,7.99,38.0,1.0
76561198029634836,2.99,51.0,1.0
76561198077512503,1.99,48.0,1.0
76561198057299901,2.99,0.0,1.0
76561198067422412,4.99,33.0,1.0
sunstudios,5.99,79.0,0.0
76561198060619286,6.99,134.0,0.0
76561198078017438,11.99,170.0,1.0
papakimple,2.99,142.0,1.0
jackglisan,14.99,39.0,1.0
76561198043909489,0.99,27.0,0.0
OMEGA15,3.99,0.0,1.0
Nexu-Kun,5.99,55.0,1.0
76561198056981204,1.99,54.0,1.0
391204566,9.99,89.0,1.0
tortilla_very_nice,2.99,39.0,1.0
76561197970930089,9.99,0.0,1.0
76561197998080275,9.99,40.0,1.0
snapbacksback,3.99,85.0,0.0
76561198028065214,1.99,21.0,1.0
foreverkewl,4.99,165.0,0.0
76561197993061389,14.99,49.0,1.0
cyroblade,7.99,58.0,1.0
76561198004669632,14.99,0.0,1.0
parkachu,19.99,48.0,1.0
alphatilde,6.99,225.0,1.0
76561198005994396,6.99,167.0,1.0
76561198052122806,0.99,49.0,1.0
PartlyLukerativ,9.99,494.0,1.0
76561197994010565,2.99,31.0,1.0
Alirayzack,1.99,74.0,1.0
Artful-dodgeR,3.99,395.0,1.0
76561197980275567,9.99,16.0,1.0
Pasta_Dragon,11.99,32.0,1.0
PastyAsian,6.99,39.0,1.0
76561197982057921,9.99,56.0,0.0
76561198034238797,34.99,44.0,1.0
76561198051497945,3.99,41.0,1.0
76561198034238797,4.99,44.0,1.0
76561198051497945,9.99,41.0,1.0
pc1000,1.99,15.0,1.0
nullnernuke,19.99,38.0,1.0
popojoe,8.99,0.0,1.0
76561197990771193,2.99,141.0,1.0
76561198048171603,29.99,90.0,1.0
76561198041548875,1.99,21.0,1.0
goodthanks,5.99,0.0,1.0
pattowan,49.99,0.0,1.0
PatSWAG,2.99,490.0,1.0
76561198087754089,5.99,101.0,1.0
EdfromNZ,4.99,438.0,1.0
76561198067171086,1.99,104.0,1.0
76561198045506675,2.99,57.0,1.0
ared72,19.99,140.0,1.0
76561198150482538,4.99,15.0,1.0
Muscovites,9.99,33.0,1.0
76561198073320826,9.99,24.0,1.0
76561198038866958,14.99,97.0,1.0
76561198108452739,4.99,131.0,1.0
76561198071374629,4.68,8.0,1.0
76561198091703171,3.99,79.0,1.0
76561198076774793,0.99,28.0,1.0
76561198079023082,4.99,67.0,1.0
PEANUTS4,2.99,98.0,1.0
76561198047956258,19.99,50.0,1.0
76561197988666264,4.99,193.0,1.0
Howaboutsomegoodoldsuicide,19.99,367.0,1.0
76561197961527817,2.99,67.0,1.0
T_erry73,14.99,0.0,0.0
76561198080272652,49.99,116.0,1.0
76561198060406659,14.99,66.0,0.0
76561198057349395,9.99,83.0,1.0
76561198078983740,1.99,42.0,1.0
76561198026953499,29.99,88.0,1.0
PETEGEE,0.99,37.0,0.0
peelyy,3.99,122.0,1.0
76561198003898832,4.99,203.0,1.0
peetsasucks,4.99,75.0,1.0
GGarry,7.99,45.0,0.0
76561198069680374,0.99,32.0,1.0
kekmanzzzz,1.99,83.0,1.0
katarushikun,19.99,45.0,1.0
76561198082521810,19.99,56.0,1.0
1875489156748,9.99,52.0,1.0
76561198040385787,9.99,520.0,1.0
76561198054788197,11.99,25.0,1.0
76561198011898524,19.99,174.0,1.0
76561198072170359,11.99,11.0,1.0
76561198055331993,2.99,113.0,1.0
mexicanburritobandito,5.99,47.0,1.0
deathtotraitors777,3.99,108.0,1.0
76561198079647385,1.99,3.0,1.0
ekenator,19.99,117.0,1.0
76561198093156182,4.99,54.0,1.0
76561198042386729,4.99,65.0,1.0
76561198042409394,4.99,355.0,1.0
Kephen_,12.99,0.0,1.0
ustalker,2.99,183.0,1.0
76561198046740784,29.99,252.0,1.0
76561198073221128,4.99,61.0,1.0
76561198033132089,4.99,16.0,0.0
76561198066119755,15.99,101.0,1.0
76561198054483274,14.99,5.0,0.0
76561198065340949,19.99,193.0,1.0
76561198017618407,4.99,34.0,0.0
76561197984140648,19.99,49.0,1.0
The_Accidental_Dong_Slam,4.99,140.0,1.0
76561198091454024,4.99,75.0,1.0
76561197973182812,9.99,0.0,1.0
F22Flipside,4.99,34.0,1.0
76561198078601271,7.99,13.0,1.0
Illustrator1,29.99,92.0,1.0
76561198070015638,2.99,92.0,1.0
76561198080759661,12.99,44.0,1.0
76561198073686665,2.99,51.0,1.0
76561197976556647,9.99,91.0,0.0
011000100001000111,9.99,76.0,0.0
76561198033883965,0.99,0.0,0.0
mungkonasian,4.99,0.0,1.0
76561197997407450,19.99,95.0,1.0
IcarusRose,16.99,85.0,1.0
Vixerose,4.99,17.0,1.0
76561198054473072,9.99,11.0,1.0
therealphart,9.99,130.0,1.0
Phasmore,5.99,220.0,1.0
idiotcuz,1.99,28.0,1.0
76561198079113109,0.99,24.0,1.0
76561198033720513,1.99,39.0,1.0
76561198043880297,4.99,0.0,1.0
mulberrychief,1.99,76.0,1.0
sovannara23,9.99,469.0,1.0
brzeski,19.99,55.0,1.0
PhireBird,9.99,104.0,1.0
PhlexOG,14.99,177.0,1.0
luannyboyzz,59.99,91.0,1.0
76561197989312512,39.99,154.0,0.0
Kill3rVen0m,3.99,91.0,1.0
76561198049327857,4.99,114.0,1.0
pcpickkykung,9.99,59.0,1.0
76561198044381440,1.99,0.0,1.0
doridoridoridori,4.99,50.0,1.0
gutsifier,4.99,148.0,1.0
76561198066948973,18.99,20.0,1.0
mattgreenbury,4.99,183.0,1.0
pickle_miester,49.99,70.0,1.0
76561198065554374,3.99,153.0,1.0
catki19,0.99,0.0,1.0
76561198057326723,4.99,0.0,1.0
76561198076049774,9.99,1.0,1.0
piedude,15.99,209.0,1.0
76561198012630014,2.99,131.0,1.0
76561198064946763,19.99,101.0,1.0
PiePoon,1.99,98.0,1.0
BurntPies,11.99,62.0,1.0
CALEBPITT,6.99,30.0,1.0
76561198101332053,1.99,23.0,1.0
PigdogGetSome,2.99,106.0,1.0
76561198075920032,3.99,127.0,1.0
76561198052836495,24.99,49.0,1.0
76561198035701234,14.99,38.0,1.0
76561198014552338,3.99,31.0,1.0
76561198044731963,2.99,26.0,1.0
76561198062210788,5.99,87.0,1.0
76561198066797772,9.99,26.0,1.0
SCARYKILLERZ,9.99,23.0,1.0
IGotItFormMyDADDY,9.99,133.0,1.0
76561198064696678,9.99,25.0,1.0
76561198053872343,39.99,91.0,1.0
76561198056518362,4.99,0.0,1.0
killafroggy,14.99,113.0,0.0
G3T_0N_M4H_L3V3L_5KRU3,39.99,38.0,1.0
76561198040844353,1.99,31.0,1.0
ThePinchyParable,16.99,224.0,1.0
kingpineapyula,4.99,238.0,1.0
pingas4daysbruv,12.99,125.0,1.0
76561197990836063,5.99,21.0,1.0
76561198047245194,3.99,0.0,1.0
76561198081613852,0.99,110.0,1.0
76561198070528856,29.99,127.0,1.0
76561198065916658,14.99,19.0,1.0
PinkamenaDianePyro,9.99,468.0,0.0
76561197982151291,16.99,16.0,1.0
76561198123617303,19.99,58.0,1.0
76561198065951763,0.99,149.0,0.0
pandanz,2.99,86.0,1.0
Red_M,7.99,0.0,1.0
arcra_bobinson,3.99,42.0,0.0
76561198002193128,5.99,10.0,0.0
76561198035472583,6.99,121.0,0.0
icedblood1703,0.99,143.0,0.0
piplup40,0.99,16.0,0.0
76561198002239134,4.99,76.0,1.0
abihebat66,19.99,70.0,1.0
honkychonky,19.99,0.0,1.0
76561198044621638,1.99,128.0,1.0
76561198032091115,0.99,205.0,1.0
hihihello1234,4.99,141.0,1.0
76561198042021806,2.99,159.0,1.0
76561198100312725,4.99,127.0,1.0
76561198074045134,1.99,22.0,1.0
Pitter-Patter,6.99,176.0,1.0
76561198081666970,10.99,46.0,1.0
76561197992745812,2.99,0.0,1.0
76561198107093846,4.99,165.0,1.0
76561198056230004,4.99,16.0,1.0
76561198045420316,19.99,82.0,1.0
76561198091006606,2.99,38.0,1.0
76561198039113720,0.99,152.0,1.0
76561198067799997,19.99,191.0,1.0
76561198060406119,7.99,123.0,1.0
pizzadude04,1.99,210.0,1.0
76561198003798013,2.99,38.0,1.0
76561198043846128,4.99,39.0,1.0
76561198043082457,4.99,63.0,1.0
76561198042243844,4.99,106.0,1.0
76561198117713583,1.99,14.0,1.0
luckyrock,9.99,40.0,1.0
Plak-e-bow,9.99,147.0,1.0
76561198108661378,19.99,110.0,1.0
Wolf4341,4.99,87.0,1.0
i_am_disappoint3,24.99,6.0,1.0
sanulladeri,12.99,0.0,1.0
76561198080406043,4.99,5.0,1.0
stopstealingmyurlnames,19.99,0.0,1.0
76561198036824569,4.99,46.0,1.0
76561198082588112,9.99,118.0,1.0
76561198054853668,1.99,9.0,0.0
76561198082588112,4.99,118.0,1.0
76561198054853668,0.99,9.0,1.0
76561198080639315,19.99,24.0,1.0
76561198044304918,1.99,43.0,0.0
playerqwerty,0.99,289.0,1.0
Playerupjack,3.99,712.0,0.0
76561198043825936,3.99,0.0,1.0
pleaky,1.99,0.0,1.0
76561198060302062,14.99,14.0,1.0
plowzy_,9.99,102.0,1.0
plubben1,4.99,31.0,1.0
76561198067272238,20.99,115.0,0.0
76561198056997935,6.99,332.0,1.0
plumpyberries,2.99,159.0,1.0
PlushTurtle,7.99,225.0,1.0
76561198064256358,2.99,89.0,1.0
76561198052123464,12.99,53.0,1.0
plutopass,2.99,44.0,1.0
76561198044367162,2.99,177.0,1.0
pnadapower,2.99,30.0,1.0
panda2349,4.99,67.0,1.0
valeiskill,2.99,98.0,1.0
Whoppy,5.99,53.0,1.0
PobbiC,1.99,2050.0,1.0
76561198076864897,24.99,0.0,1.0
ThePocketMedic,2.99,238.0,1.0
76561198042647341,4.99,97.0,1.0
poedgirl,19.99,221.0,0.0
nibbly,4.99,149.0,0.0
nicesuit,3.99,42.0,1.0
76561198107631647,6.99,40.0,1.0
pokepearl,2.99,194.0,1.0
pokkles,0.99,149.0,1.0
76561198077251565,9.99,41.0,1.0
76561198023459870,5.99,29.0,1.0
mentipede,29.99,29.0,1.0
76561198054793812,3.99,168.0,0.0
DeadNiggaStorage,9.99,0.0,1.0
zaph1803,19.99,11.0,1.0
sovietbus,99.99,23.0,0.0
tobsta08,9.99,92.0,1.0
76561198048368056,19.99,90.0,1.0
skyfii,6.99,114.0,0.0
76561198061805895,14.99,50.0,1.0
76561198011213659,5.99,79.0,1.0
76561198086207075,9.99,27.0,1.0
76561198095920137,2.99,132.0,1.0
chipotleez,9.99,46.0,1.0
76561198045395013,3.99,71.0,0.0
76561198074487043,9.99,0.0,1.0
76561198098952065,2.99,16.0,1.0
snoopfogg,9.99,94.0,1.0
sbeeziz,9.99,237.0,1.0
76561198006585818,39.99,96.0,1.0
76561198027823292,6.99,0.0,1.0
76561198073882111,0.99,28.0,1.0
76561198057543667,7.99,14.0,0.0
76561198066291680,14.99,48.0,1.0
popyog,0.99,0.0,1.0
76561198045770617,19.99,56.0,0.0
76561198093078781,1.99,0.0,1.0
tonysp888stars,9.99,47.0,1.0
Pork_Sausage,1.99,96.0,1.0
76561198084020268,9.99,65.0,0.0
76561198162506111,29.99,36.0,0.0
porticoo,4.99,132.0,1.0
76561198079107907,2.99,126.0,1.0
76561198050424934,9.99,29.0,1.0
iamnotcool,5.99,387.0,1.0
76561198078584463,9.99,40.0,1.0
76561198069410187,4.99,238.0,1.0
PostiePanda,24.99,69.0,1.0
76561197992005814,0.99,202.0,1.0
spookypotato,3.99,70.0,1.0
propablynotbatman,29.99,111.0,1.0
PlayZonee,5.99,16.0,1.0
76561198086498682,2.99,29.0,1.0
fierceflea,0.99,56.0,1.0
76561197964310685,3.99,23.0,1.0
potatoesgg,1.99,76.0,1.0
xX_l337_Xx,0.99,144.0,1.0
76561198084614327,9.99,73.0,1.0
zentec888,9.99,48.0,1.0
potternerd,14.99,229.0,1.0
76561197966723681,14.99,144.0,1.0
Victorypower,2.99,217.0,1.0
phd_greg,9.99,226.0,1.0
76561198077794054,2.99,40.0,1.0
predgaming,11.99,156.0,1.0
76561198015213118,3.99,40.0,1.0
POKESTEAM,0.99,130.0,1.0
SpyLab,12.99,259.0,1.0
RadekOfBoktor,19.99,246.0,1.0
miscgaming,9.99,7.0,1.0
76561198044662127,1.99,54.0,1.0
SoloWing3844,0.99,279.0,1.0
76561198055511400,2.99,0.0,1.0
76561198055511400,2.99,0.0,1.0
76561198016174343,9.99,67.0,1.0
GrumpyFoxx,19.99,111.0,1.0
76561198040344081,14.99,50.0,1.0
76561198057865855,14.99,16.0,1.0
prestiprestipresti,1.99,16.0,1.0
sabfy72uibngbniasfoq2hgio,9.99,17.0,1.0
76561198054773523,29.99,0.0,1.0
76561198068408128,7.99,43.0,1.0
jprezo,1.99,664.0,1.0
76561198299869543,1.99,4.0,1.0
76561197981959164,1.99,0.0,1.0
76561198035792063,3.99,297.0,1.0
76561198072690606,19.99,6.0,1.0
KISS_FREAK,4.99,68.0,1.0
76561197985663598,39.99,0.0,1.0
76561198082110577,8.99,44.0,1.0
PrivateSpades,4.99,53.0,1.0
